,Gender,Victim_Race,Victim_Age,Incident_Month,Inc_YR,Week_day,Precipitating_event,Victim_Offender_Relationship_1,date,County
1896,Male,Hispanic,23,8.0,2022.0,Tuesday,"Other not specified (kidnapping, murder for hire)",Acquaintance,2022-08-30 00:00:00,Kern County
1897,Male,Hispanic,27,11.0,2022.0,Tuesday,"Other not specified (kidnapping, murder for hire)",Stranger,2022-11-01 00:00:00,Kern County
1898,Male,Hispanic,22,11.0,2022.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-11-07 00:00:00,Kern County
1899,Male,Hispanic,37,11.0,2022.0,Thursday,All instances where facts provided do not permit determination of circumstances (skeletal remains), Boyfriend/Ex-Boyfriend,2022-11-10 00:00:00,Kern County
1900,Male,White,57,12.0,2022.0,Tuesday,"Other not specified (kidnapping, murder for hire)",Neighbor,2022-12-13 00:00:00,Kern County
1901,Male,White,36,12.0,2022.0,Friday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-12-30 00:00:00,Kern County
1902,Male,Hispanic,53,12.0,2022.0,Sunday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-12-11 00:00:00,Kern County
1903,Male,Hispanic,21,12.0,2022.0,Monday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-12-12 00:00:00,Kern County
1904,Male,Hispanic,27,5.0,2022.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-05-24 00:00:00,Kern County
1905,Male,Hispanic,37,1.0,2022.0,Sunday,"Gang killing(s) (street gangs, motorcycle gangs)",Other known to Victim,2022-01-09 00:00:00,Kern County
1906,Male,Black,30,1.0,2022.0,Wednesday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-01-26 00:00:00,Kern County
1907,Male,Hispanic,33,1.0,2022.0,Sunday,"Other not specified (kidnapping, murder for hire)",Other known to Victim,2022-01-09 00:00:00,Kern County
1908,Male,Hispanic,19,2.0,2022.0,Saturday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-02-05 00:00:00,Kern County
1909,Male,Hispanic,78,2.0,2022.0,Thursday,Other arguments (revenge),Other known to Victim,2022-02-10 00:00:00,Kern County
1910,Male,Hispanic,33,2.0,2022.0,Thursday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-02-17 00:00:00,Kern County
1911,Male,Hispanic,19,3.0,2022.0,Saturday,"Other not specified (kidnapping, murder for hire)",Stranger,2022-03-12 00:00:00,Kern County
1912,Male,Black,32,3.0,2022.0,Tuesday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-03-22 00:00:00,Kern County
1913,Male,Black,52,3.0,2022.0,Sunday,"Other not specified (kidnapping, murder for hire)",Other known to Victim,2022-03-27 00:00:00,Kern County
1914,Male,Hispanic,42,3.0,2022.0,Monday,"Other not specified (kidnapping, murder for hire)",Stranger,2022-03-28 00:00:00,Kern County
1915,Male,Hispanic,32,3.0,2022.0,Tuesday,"Other not specified (kidnapping, murder for hire)",Stranger,2022-03-29 00:00:00,Kern County
1916,Male,Hispanic,15,4.0,2022.0,Friday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-04-01 00:00:00,Kern County
1917,Male,Black,70,4.0,2022.0,Tuesday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-04-12 00:00:00,Kern County
1918,Male,White,32,4.0,2022.0,Wednesday,Other arguments (revenge),Stranger,2022-04-13 00:00:00,Kern County
1919,Male,Black,26,4.0,2022.0,Sunday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-04-17 00:00:00,Kern County
1920,Male,Hispanic,58,4.0,2022.0,Thursday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-04-21 00:00:00,Kern County
1921,Male,White,41,4.0,2022.0,Thursday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-04-21 00:00:00,Kern County
1922,Male,Hispanic,39,5.0,2022.0,Sunday,Other arguments (revenge),Stranger,2022-05-01 00:00:00,Kern County
1923,Male,Black,29,6.0,2022.0,Friday,Other arguments (revenge),Other known to Victim,2022-06-03 00:00:00,Kern County
1924,Female,Hispanic,48,7.0,2022.0,Monday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-07-04 00:00:00,Kern County
1925,Male,Hispanic,33,7.0,2022.0,Saturday,"Other not specified (kidnapping, murder for hire)",Other known to Victim,2022-07-09 00:00:00,Kern County
1926,Male,Hispanic,39,7.0,2022.0,Sunday,"Other not specified (kidnapping, murder for hire)",Other family,2022-07-17 00:00:00,Kern County
1927,Male,Black,55,7.0,2022.0,Saturday,Robbery,Unable to determine relationship,2022-07-09 00:00:00,Kern County
1928,Female,Black,38,8.0,2022.0,Wednesday,"Other not specified (kidnapping, murder for hire)",Neighbor,2022-08-03 00:00:00,Kern County
1929,Male,Hispanic,26,8.0,2022.0,Friday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-08-12 00:00:00,Kern County
1930,Female,Hispanic,37,8.0,2022.0,Friday,"Other not specified (kidnapping, murder for hire)", Girlfriend/Ex-Girlfriend,2022-08-12 00:00:00,Kern County
1931,Female,Hispanic,40,8.0,2022.0,Sunday,"Other not specified (kidnapping, murder for hire)",Stranger,2022-08-14 00:00:00,Kern County
1932,Male,Hispanic,40,8.0,2022.0,Sunday,"Other not specified (kidnapping, murder for hire)",Stranger,2022-08-14 00:00:00,Kern County
1933,Male,Hispanic,19,8.0,2022.0,Sunday,Robbery,Unable to determine relationship,2022-08-21 00:00:00,Kern County
1934,Male,Hispanic,43,8.0,2022.0,Wednesday,"Other not specified (kidnapping, murder for hire)",Stranger,2022-08-24 00:00:00,Kern County
1935,Male,Hispanic,28,3.0,2022.0,Sunday,Drive-by Shooting (unspecified) (1996),Unable to determine relationship,2022-03-27 00:00:00,Kern County
1936,Male,Hispanic,41,4.0,2022.0,Wednesday,Robbery,Stranger,2022-04-06 00:00:00,Kern County
1937,Male,White,39,9.0,2022.0,Value not reported,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-09-12 00:00:00,Kern County
1938,Male,Hispanic,36,9.0,2022.0,Value not reported,Other arguments (revenge),Unable to determine relationship,2022-09-15 00:00:00,Kern County
1939,Male,Hispanic,43,9.0,2022.0,Value not reported,Other arguments (revenge),Unable to determine relationship,2022-09-16 00:00:00,Kern County
1940,Male,White,35,9.0,2022.0,Value not reported,Other arguments (revenge),Acquaintance,2022-09-17 00:00:00,Kern County
1941,Male,White,30,9.0,2022.0,Value not reported,Argument over money or property (revenge over money or property),Stranger,2022-09-23 00:00:00,Kern County
1942,Male,Hispanic,15,10.0,2022.0,Value not reported,Other arguments (revenge),Other known to Victim,2022-10-28 00:00:00,Kern County
1943,Male,White,30,12.0,2022.0,Value not reported,Lovers triangle,Stranger,2022-12-24 00:00:00,Kern County
1944,Male,Black,50,8.0,2022.0,Value not reported,Other arguments (revenge),Unable to determine relationship,2022-08-30 00:00:00,Kern County
1945,Male,Hispanic,33,10.0,2022.0,Value not reported,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-10-15 00:00:00,Kern County
1946,Male,White,41,11.0,2022.0,Value not reported,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-11-07 00:00:00,Kern County
1947,Male,White,23,8.0,2022.0,Value not reported,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-08-16 00:00:00,Kern County
1948,Male,Hispanic,38,9.0,2022.0,Value not reported,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-09-18 00:00:00,Kern County
1949,Male,White,24,12.0,2022.0,Value not reported,Other arguments (revenge), Boyfriend/Ex-Boyfriend,2022-12-04 00:00:00,Kern County
1950,Male,White,43,3.0,2022.0,Value not reported,Lovers triangle,Other known to Victim,2022-03-04 00:00:00,Kern County
1951,Female,Unkown,30,3.0,2022.0,Value not reported,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2022-03-07 00:00:00,Kern County
1952,Female,Hispanic,23,3.0,2022.0,Value not reported,"Other not specified (kidnapping, murder for hire)", Girlfriend/Ex-Girlfriend,2022-03-22 00:00:00,Kern County
1953,Male,Hispanic,6,3.0,2022.0,Value not reported,"Other not specified (kidnapping, murder for hire)",Other known to Victim,2022-03-22 00:00:00,Kern County
1954,Male,Hispanic,4,3.0,2022.0,Value not reported,"Other not specified (kidnapping, murder for hire)",Other known to Victim,2022-03-22 00:00:00,Kern County
1955,Female,Hispanic,3,3.0,2022.0,Value not reported,"Other not specified (kidnapping, murder for hire)",Other known to Victim,2022-03-22 00:00:00,Kern County
1956,Male,Hispanic,One week to 12 months,3.0,2022.0,Value not reported,"Other not specified (kidnapping, murder for hire)",Other known to Victim,2022-03-22 00:00:00,Kern County
1957,Male,Unkown,57,7.0,2022.0,Value not reported,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-07-14 00:00:00,Kern County
1958,Female,Unkown,27,12.0,2022.0,Value not reported,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2022-12-17 00:00:00,Kern County
1959,Male,Hispanic,33,2.0,2018.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-02-13 00:00:00,Kings County
1960,Male,Hispanic,25,12.0,2018.0,Wednesday,Other arguments (revenge),"Gang member (Beginning,1992)",2018-12-19 00:00:00,Kings County
1961,Male,White,70,4.0,2018.0,Thursday,Robbery,Acquaintance,2018-04-12 00:00:00,Kings County
1962,Male,Hispanic,34,12.0,2018.0,Monday,"Gang killing(s) (street gangs, motorcycle gangs)","Gang member (Beginning,1992)",2018-12-31 00:00:00,Kings County
1963,Male,Hispanic,30,4.0,2018.0,Friday,Other arguments (revenge), Boyfriend/Ex-Boyfriend,2018-04-06 00:00:00,Kings County
1964,Male,Hispanic,58,11.0,2019.0,Saturday,Domestic Violence (1992) (Revised June 2023),Father,2019-11-02 00:00:00,Kings County
1965,Male,Hispanic,32,11.0,2019.0,Saturday,Domestic Violence (1992) (Revised June 2023),Friend,2019-11-02 00:00:00,Kings County
1966,Male,Hispanic,35,6.0,2019.0,Thursday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-06-27 00:00:00,Kings County
1967,Male,Hispanic,31,6.0,2019.0,Sunday,"Gang killing(s) (street gangs, motorcycle gangs)","Gang member (Beginning,1992)",2019-06-16 00:00:00,Kings County
1968,Male,White,54,7.0,2020.0,Friday,Argument over money or property (revenge over money or property),Homosexual relationship,2020-07-10 00:00:00,Kings County
1969,Male,Hispanic,42,12.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-12-06 00:00:00,Kings County
1970,Male,Hispanic,20,1.0,2020.0,Wednesday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2020-01-22 00:00:00,Kings County
1971,Male,Hispanic,35,10.0,2020.0,Saturday,Drive-by Shooting (unspecified) (1996),Stranger,2020-10-24 00:00:00,Kings County
1972,Male,Hispanic,31,7.0,2020.0,Sunday,Other arguments (revenge),Other family,2020-07-19 00:00:00,Kings County
1973,Male,Hispanic,44,10.0,2020.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Acquaintance,2020-10-12 00:00:00,Kings County
1974,Male,Hispanic,33,10.0,2020.0,Saturday,Other arguments (revenge),Unable to determine relationship,2020-10-31 00:00:00,Kings County
1975,Male,Black,39,12.0,2020.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2020-12-25 00:00:00,Kings County
1976,Male,White,28,9.0,2020.0,Sunday,All - suspected felony type,Other known to Victim,2020-09-27 00:00:00,Kings County
1977,Male,Hispanic,52,5.0,2020.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stepfather,2020-05-15 00:00:00,Kings County
1978,Male,White,10,3.0,2020.0,Monday,All - suspected felony type,Son,2020-03-02 00:00:00,Kings County
1979,Male,Hispanic,38,1.0,2021.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Brother,2021-01-01 00:00:00,Kings County
1980,Male,Hispanic,29,4.0,2021.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2021-04-02 00:00:00,Kings County
1981,Female,White,50,3.0,2021.0,Thursday,All - suspected felony type,Friend,2021-03-18 00:00:00,Kings County
1982,Female,White,19,3.0,2021.0,Monday,Domestic Violence (1992) (Revised June 2023), Girlfriend/Ex-Girlfriend,2021-03-22 00:00:00,Kings County
1983,Male,White,18,3.0,2021.0,Monday,All - suspected felony type,Other known to Victim,2021-03-22 00:00:00,Kings County
1984,Male,White,34,7.0,2021.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2021-07-10 00:00:00,Kings County
1985,Male,Black,26,11.0,2021.0,Value not reported,"Gang killing(s) (street gangs, motorcycle gangs)",Value not reported,2021-11-28 00:00:00,Kings County
1986,Male,Black,29,11.0,2021.0,Value not reported,"Gang killing(s) (street gangs, motorcycle gangs)",Stranger,2021-11-18 00:00:00,Kings County
1987,Male,White,27,12.0,2021.0,Value not reported,Domestic Violence (1992) (Revised June 2023),Unable to determine relationship,2021-12-22 00:00:00,Kings County
1988,Female,Hispanic,59,10.0,2021.0,Value not reported,Domestic Violence (1992) (Revised June 2023),Wife,2021-10-24 00:00:00,Kings County
1989,Male,Black,24,12.0,2021.0,Value not reported,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other known to Victim,2021-12-24 00:00:00,Kings County
1990,Male,American Indian,52,3.0,2022.0,Value not reported,Other arguments (revenge),Other known to Victim,2022-03-25 00:00:00,Kings County
1991,Male,Hispanic,20,11.0,2022.0,Value not reported,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2022-11-26 00:00:00,Kings County
